ticker,concept,tag,start,end,calendar_quarter,value_as_filed,filed_as_filed,value_latest,filed_latest,restated,n_filings,form,fiscal_label,derived_q4
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2020-11-01,2021-01-30,2020Q4,376687000.0,2021-03-16,376737000.0,2023-03-09,True,3,derived(10-K),FY2021 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2021-01-31,2021-05-01,2021Q1,414138000.0,2021-06-09,414100000.0,2022-05-27,True,2,10-Q,FY2022 Q1,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2021-05-02,2021-07-31,2021Q2,704051000.0,2021-08-27,704100000.0,2022-08-26,True,2,10-Q,FY2022 Q2,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2021-08-01,2021-10-30,2021Q3,623425000.0,2021-12-03,623400000.0,2022-12-02,True,2,10-Q,FY2022 Q3,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2021-10-31,2022-01-29,2021Q4,656544000.0,2022-03-10,656600000.0,2024-03-13,True,3,derived(10-K),FY2022 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2022-01-30,2022-04-30,2022Q1,696000000.0,2022-05-27,696000000.0,2023-05-26,False,2,10-Q,FY2023 Q1,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2022-05-01,2022-07-30,2022Q2,730900000.0,2022-08-26,730900000.0,2023-08-25,False,2,10-Q,FY2023 Q2,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2022-07-31,2022-10-29,2022Q3,760000000.0,2022-12-02,760000000.0,2023-12-01,False,2,10-Q,FY2023 Q3,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2022-10-30,2023-01-28,2022Q4,745200000.0,2023-03-09,745200000.0,2025-03-12,False,3,derived(10-K),FY2023 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2023-01-29,2023-04-29,2023Q1,764500000.0,2023-05-26,764500000.0,2024-05-31,False,2,10-Q,FY2024 Q1,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2023-04-30,2023-07-29,2023Q2,819800000.0,2023-08-25,819800000.0,2024-08-30,False,2,10-Q,FY2024 Q2,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2023-07-30,2023-10-28,2023Q3,867400000.0,2023-12-01,867400000.0,2024-12-04,False,2,10-Q,FY2024 Q3,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2023-10-29,2024-02-03,2023Q4,762400000.0,2024-03-13,762400000.0,2026-03-11,False,3,derived(10-K),FY2024 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2024-02-04,2024-05-04,2024Q1,633100000.0,2024-05-31,633100000.0,2025-05-30,False,2,10-Q,FY2025 Q1,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2024-05-05,2024-08-03,2024Q2,685300000.0,2024-08-30,685300000.0,2025-08-29,False,2,10-Q,FY2025 Q2,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2024-08-04,2024-11-02,2024Q3,1166700000.0,2024-12-04,1166700000.0,2025-12-03,False,2,10-Q,FY2025 Q3,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2024-11-03,2025-02-01,2024Q4,900000000.0,2025-03-12,900000000.0,2026-03-11,False,2,derived(10-K),FY2025 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2025-02-02,2025-05-03,2025Q1,942900000.0,2025-05-30,942900000.0,2026-05-28,False,2,10-Q,FY2026 Q1,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2025-05-04,2025-08-02,2025Q2,995500000.0,2025-08-29,995500000.0,2025-08-29,False,1,10-Q,FY2026 Q2,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2025-08-03,2025-11-01,2025Q3,1004700000.0,2025-12-03,1004700000.0,2025-12-03,False,1,10-Q,FY2026 Q3,False
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2025-11-02,2026-01-31,2025Q4,1070800000.0,2026-03-11,1070800000.0,2026-05-28,False,1,derived(10-K),FY2026 Q4(derived),True
MRVL,cost_of_revenue,CostOfGoodsAndServicesSold,2026-02-01,2026-05-02,2026Q1,1157000000.0,2026-05-28,1157000000.0,2026-05-28,False,1,10-Q,FY2027 Q1,False
MRVL,gross_profit,GrossProfit,2009-02-01,2009-05-02,2009Q1,263804000.0,2011-03-28,263804000.0,2011-03-28,False,1,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2009-05-03,2009-08-01,2009Q2,352561000.0,2011-03-28,352561000.0,2011-03-28,False,1,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2009-08-02,2009-10-31,2009Q3,461481000.0,2011-03-28,461481000.0,2011-03-28,False,1,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2009-11-01,2010-01-30,2009Q4,502745000.0,2011-03-28,502745000.0,2011-03-28,False,1,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2010-01-31,2010-05-01,2010Q1,511594000.0,2011-03-28,511594000.0,2012-03-27,False,2,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2010-05-02,2010-07-31,2010Q2,529792000.0,2011-03-28,529792000.0,2012-03-27,False,2,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2010-08-01,2010-10-30,2010Q3,568519000.0,2011-03-28,568519000.0,2012-03-27,False,2,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2010-10-31,2011-01-29,2010Q4,528714000.0,2011-03-28,528714000.0,2012-03-27,False,2,10-K,FY2010 FY,False
MRVL,gross_profit,GrossProfit,2011-01-30,2011-04-30,2011Q1,467927000.0,2012-03-27,467927000.0,2013-03-29,False,2,10-K,FY2011 FY,False
MRVL,gross_profit,GrossProfit,2011-05-01,2011-07-30,2011Q2,519403000.0,2012-03-27,519403000.0,2013-03-29,False,2,10-K,FY2011 FY,False
MRVL,gross_profit,GrossProfit,2011-07-31,2011-10-29,2011Q3,538317000.0,2012-03-27,538317000.0,2013-03-29,False,2,10-K,FY2011 FY,False
MRVL,gross_profit,GrossProfit,2011-10-30,2012-01-28,2011Q4,401588000.0,2012-03-27,401588000.0,2013-03-29,False,2,10-K,FY2011 FY,False
MRVL,gross_profit,GrossProfit,2012-01-29,2012-04-28,2012Q1,430029000.0,2013-03-29,430029000.0,2014-03-27,False,2,10-K,FY2012 FY,False
MRVL,gross_profit,GrossProfit,2012-04-29,2012-07-28,2012Q2,434265000.0,2013-03-29,434265000.0,2014-03-27,False,2,10-K,FY2012 FY,False
MRVL,gross_profit,GrossProfit,2012-07-29,2012-10-27,2012Q3,406378000.0,2013-03-29,406378000.0,2014-03-27,False,2,10-K,FY2012 FY,False
MRVL,gross_profit,GrossProfit,2012-10-28,2013-02-02,2012Q4,404461000.0,2013-03-29,404461000.0,2014-03-27,False,2,10-K,FY2012 FY,False
MRVL,gross_profit,GrossProfit,2013-02-03,2013-05-04,2013Q1,398931000.0,2014-03-27,398931000.0,2015-03-26,False,2,10-K,FY2013 FY,False
MRVL,gross_profit,GrossProfit,2013-05-05,2013-08-03,2013Q2,420997000.0,2014-03-27,420997000.0,2015-03-26,False,2,10-K,FY2013 FY,False
MRVL,gross_profit,GrossProfit,2013-08-04,2013-11-02,2013Q3,466245000.0,2014-03-27,466245000.0,2015-03-26,False,2,10-K,FY2013 FY,False
MRVL,gross_profit,GrossProfit,2013-11-03,2014-02-01,2013Q4,454497000.0,2014-03-27,454497000.0,2015-03-26,False,2,10-K,FY2013 FY,False
MRVL,gross_profit,GrossProfit,2014-02-02,2014-05-03,2014Q1,463970000.0,2015-03-26,463970000.0,2016-07-21,False,2,10-K,FY2015 FY,False
MRVL,gross_profit,GrossProfit,2014-05-04,2014-08-02,2014Q2,483804000.0,2015-03-26,483804000.0,2016-07-21,False,2,10-K,FY2015 FY,False
MRVL,gross_profit,GrossProfit,2014-08-03,2014-11-01,2014Q3,475162000.0,2015-03-26,475162000.0,2016-07-21,False,2,10-K,FY2015 FY,False
MRVL,gross_profit,GrossProfit,2014-11-02,2015-01-31,2014Q4,440321000.0,2015-03-26,440321000.0,2016-07-21,False,2,10-K,FY2015 FY,False
MRVL,gross_profit,GrossProfit,2015-02-01,2015-05-02,2015Q1,373135000.0,2016-07-21,373135000.0,2016-07-21,False,1,10-K,FY2016 FY,False
MRVL,gross_profit,GrossProfit,2015-05-03,2015-08-01,2015Q2,248773000.0,2016-07-21,248773000.0,2016-07-21,False,1,10-K,FY2016 FY,False
MRVL,gross_profit,GrossProfit,2015-08-02,2015-10-31,2015Q3,295636000.0,2016-07-21,295636000.0,2016-07-21,False,1,10-K,FY2016 FY,False
MRVL,gross_profit,GrossProfit,2015-11-01,2016-01-30,2015Q4,278832000.0,2018-03-29,278832000.0,2018-03-29,False,1,derived(10-K),FY2018 Q4(derived),True
MRVL,gross_profit,GrossProfit,2016-01-31,2016-04-30,2016Q1,275029000.0,2017-06-05,275029000.0,2017-06-05,False,1,10-Q,FY2018 Q1,False
MRVL,gross_profit,GrossProfit,2016-05-01,2016-07-30,2016Q2,326919000.0,2017-08-31,326919000.0,2017-08-31,False,1,10-Q,FY2018 Q2,False
MRVL,gross_profit,GrossProfit,2016-07-31,2016-10-29,2016Q3,356894000.0,2017-12-04,356894000.0,2017-12-04,False,1,10-Q,FY2018 Q3,False
MRVL,gross_profit,GrossProfit,2016-10-30,2017-01-28,2016Q4,324586000.0,2018-03-29,324586000.0,2019-03-28,False,2,derived(10-K),FY2018 Q4(derived),True
MRVL,gross_profit,GrossProfit,2017-01-29,2017-04-29,2017Q1,348631000.0,2017-06-05,345511000.0,2018-06-05,True,2,10-Q,FY2018 Q1,False
MRVL,gross_profit,GrossProfit,2017-04-30,2017-07-29,2017Q2,365178000.0,2017-08-31,365178000.0,2018-09-12,False,2,10-Q,FY2018 Q2,False
MRVL,gross_profit,GrossProfit,2017-07-30,2017-10-28,2017Q3,377769000.0,2017-12-04,377769000.0,2018-12-10,False,2,10-Q,FY2018 Q3,False
MRVL,gross_profit,GrossProfit,2017-10-29,2018-02-03,2017Q4,370362000.0,2018-03-29,373482000.0,2020-03-23,True,3,derived(10-K),FY2018 Q4(derived),True
MRVL,gross_profit,GrossProfit,2018-02-04,2018-05-05,2018Q1,375693000.0,2018-06-05,375693000.0,2019-06-06,False,2,10-Q,FY2019 Q1,False
MRVL,gross_profit,GrossProfit,2018-05-06,2018-08-04,2018Q2,377110000.0,2018-09-12,377110000.0,2019-09-04,False,2,10-Q,FY2019 Q2,False
MRVL,gross_profit,GrossProfit,2018-08-05,2018-11-03,2018Q3,383587000.0,2018-12-10,383587000.0,2019-12-04,False,2,10-Q,FY2019 Q3,False
MRVL,gross_profit,GrossProfit,2018-11-04,2019-02-02,2018Q4,322002000.0,2019-03-28,322002000.0,2021-03-16,False,3,derived(10-K),FY2019 Q4(derived),True
MRVL,gross_profit,GrossProfit,2019-02-03,2019-05-04,2019Q1,361428000.0,2019-06-06,361428000.0,2020-05-29,False,2,10-Q,FY2020 Q1,False
MRVL,gross_profit,GrossProfit,2019-05-05,2019-08-03,2019Q2,350702000.0,2019-09-04,350702000.0,2020-08-28,False,2,10-Q,FY2020 Q2,False
MRVL,gross_profit,GrossProfit,2019-08-04,2019-11-02,2019Q3,340067000.0,2019-12-04,340067000.0,2020-12-04,False,2,10-Q,FY2020 Q3,False
MRVL,gross_profit,GrossProfit,2019-11-03,2020-02-01,2019Q4,304744000.0,2020-03-23,304744000.0,2022-03-10,False,3,derived(10-K),FY2020 Q4(derived),True
MRVL,gross_profit,GrossProfit,2020-02-02,2020-05-02,2020Q1,326902000.0,2020-05-29,326902000.0,2021-06-09,False,2,10-Q,FY2021 Q1,False
MRVL,gross_profit,GrossProfit,2020-05-03,2020-08-01,2020Q2,359256000.0,2020-08-28,359256000.0,2021-08-27,False,2,10-Q,FY2021 Q2,False
MRVL,gross_profit,GrossProfit,2020-08-02,2020-10-31,2020Q3,381060000.0,2020-12-04,381060000.0,2021-12-03,False,2,10-Q,FY2021 Q3,False
MRVL,gross_profit,GrossProfit,2020-11-01,2021-01-30,2020Q4,421132000.0,2021-03-16,421082000.0,2023-03-09,True,3,derived(10-K),FY2021 Q4(derived),True
MRVL,gross_profit,GrossProfit,2021-01-31,2021-05-01,2021Q1,418141000.0,2021-06-09,418200000.0,2022-05-27,True,2,10-Q,FY2022 Q1,False
MRVL,gross_profit,GrossProfit,2021-05-02,2021-07-31,2021Q2,371830000.0,2021-08-27,371800000.0,2022-08-26,True,2,10-Q,FY2022 Q2,False
MRVL,gross_profit,GrossProfit,2021-08-01,2021-10-30,2021Q3,587820000.0,2021-12-03,587800000.0,2022-12-02,True,2,10-Q,FY2022 Q3,False
MRVL,gross_profit,GrossProfit,2021-10-31,2022-01-29,2021Q4,686434000.0,2022-03-10,686400000.0,2024-03-13,True,3,derived(10-K),FY2022 Q4(derived),True
MRVL,gross_profit,GrossProfit,2022-01-30,2022-04-30,2022Q1,750900000.0,2022-05-27,750900000.0,2023-05-26,False,2,10-Q,FY2023 Q1,False
MRVL,gross_profit,GrossProfit,2022-05-01,2022-07-30,2022Q2,786000000.0,2022-08-26,786000000.0,2023-08-25,False,2,10-Q,FY2023 Q2,False
MRVL,gross_profit,GrossProfit,2022-07-31,2022-10-29,2022Q3,777300000.0,2022-12-02,777300000.0,2023-12-01,False,2,10-Q,FY2023 Q3,False
MRVL,gross_profit,GrossProfit,2022-10-30,2023-01-28,2022Q4,673300000.0,2023-03-09,673300000.0,2025-03-12,False,3,derived(10-K),FY2023 Q4(derived),True
MRVL,gross_profit,GrossProfit,2023-01-29,2023-04-29,2023Q1,557200000.0,2023-05-26,557200000.0,2024-05-31,False,2,10-Q,FY2024 Q1,False
MRVL,gross_profit,GrossProfit,2023-04-30,2023-07-29,2023Q2,521100000.0,2023-08-25,521100000.0,2024-08-30,False,2,10-Q,FY2024 Q2,False
MRVL,gross_profit,GrossProfit,2023-07-30,2023-10-28,2023Q3,551200000.0,2023-12-01,551200000.0,2024-12-04,False,2,10-Q,FY2024 Q3,False
MRVL,gross_profit,GrossProfit,2023-10-29,2024-02-03,2023Q4,664100000.0,2024-03-13,664100000.0,2026-03-11,False,3,derived(10-K),FY2024 Q4(derived),True
MRVL,gross_profit,GrossProfit,2024-02-04,2024-05-04,2024Q1,527800000.0,2024-05-31,527800000.0,2025-05-30,False,2,10-Q,FY2025 Q1,False
MRVL,gross_profit,GrossProfit,2024-05-05,2024-08-03,2024Q2,587600000.0,2024-08-30,587600000.0,2025-08-29,False,2,10-Q,FY2025 Q2,False
MRVL,gross_profit,GrossProfit,2024-08-04,2024-11-02,2024Q3,349400000.0,2024-12-04,349400000.0,2025-12-03,False,2,10-Q,FY2025 Q3,False
MRVL,gross_profit,GrossProfit,2024-11-03,2025-02-01,2024Q4,917400000.0,2025-03-12,917400000.0,2026-03-11,False,2,derived(10-K),FY2025 Q4(derived),True
MRVL,gross_profit,GrossProfit,2025-02-02,2025-05-03,2025Q1,952400000.0,2025-05-30,952400000.0,2026-05-28,False,2,10-Q,FY2026 Q1,False
MRVL,gross_profit,GrossProfit,2025-05-04,2025-08-02,2025Q2,1010600000.0,2025-08-29,1010600000.0,2025-08-29,False,1,10-Q,FY2026 Q2,False
MRVL,gross_profit,GrossProfit,2025-08-03,2025-11-01,2025Q3,1069800000.0,2025-12-03,1069800000.0,2025-12-03,False,1,10-Q,FY2026 Q3,False
MRVL,gross_profit,GrossProfit,2025-11-02,2026-01-31,2025Q4,1147900000.0,2026-03-11,1147900000.0,2026-05-28,False,1,derived(10-K),FY2026 Q4(derived),True
MRVL,gross_profit,GrossProfit,2026-02-01,2026-05-02,2026Q1,1260800000.0,2026-05-28,1260800000.0,2026-05-28,False,1,10-Q,FY2027 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2008-05-04,2008-08-02,2008Q2,79137000.0,2009-09-10,79137000.0,2009-09-10,False,1,10-Q,FY2009 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2008-08-03,2008-11-01,2008Q3,72846000.0,2009-12-09,72846000.0,2009-12-09,False,1,10-Q,FY2009 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2009-02-01,2009-05-02,2009Q1,-109279000.0,2010-06-08,-109279000.0,2010-06-08,False,1,10-Q,FY2010 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2009-05-03,2009-08-01,2009Q2,67549000.0,2009-09-10,67549000.0,2010-09-03,False,2,10-Q,FY2009 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2009-08-02,2009-10-31,2009Q3,170056000.0,2009-12-09,170056000.0,2010-11-23,False,2,10-Q,FY2009 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2009-11-01,2010-01-30,2009Q4,205789000.0,2010-06-08,205789000.0,2012-03-27,False,3,derived(10-K),FY2009 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2010-01-31,2010-05-01,2010Q1,208403000.0,2010-06-08,208403000.0,2011-06-08,False,2,10-Q,FY2010 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2010-05-02,2010-07-31,2010Q2,218064000.0,2010-09-03,218064000.0,2011-09-06,False,2,10-Q,FY2010 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2010-08-01,2010-10-30,2010Q3,259002000.0,2010-11-23,259002000.0,2011-12-02,False,2,10-Q,FY2010 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2010-10-31,2011-01-29,2010Q4,215723000.0,2011-03-28,215723000.0,2013-03-29,False,3,derived(10-K),FY2010 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2011-01-30,2011-04-30,2011Q1,148113000.0,2011-06-08,148113000.0,2012-06-01,False,2,10-Q,FY2011 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2011-05-01,2011-07-30,2011Q2,194640000.0,2011-09-06,194640000.0,2012-09-04,False,2,10-Q,FY2011 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2011-07-31,2011-10-29,2011Q3,191386000.0,2011-12-02,191386000.0,2012-11-29,False,2,10-Q,FY2011 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2011-10-30,2012-01-28,2011Q4,70007000.0,2012-03-27,70007000.0,2014-03-27,False,3,derived(10-K),FY2011 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2012-01-29,2012-04-28,2012Q1,93933000.0,2012-06-01,93933000.0,2013-06-06,False,2,10-Q,FY2012 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2012-04-29,2012-07-28,2012Q2,90315000.0,2012-09-04,90315000.0,2013-09-05,False,2,10-Q,FY2012 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2012-07-29,2012-10-27,2012Q3,66797000.0,2012-11-29,66797000.0,2013-12-06,False,2,10-Q,FY2012 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2012-10-28,2013-02-02,2012Q4,43612000.0,2013-03-29,43612000.0,2015-03-26,False,3,derived(10-K),FY2012 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2013-02-03,2013-05-04,2013Q1,42881000.0,2013-06-06,42881000.0,2014-06-05,False,2,10-Q,FY2013 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2013-05-05,2013-08-03,2013Q2,51977000.0,2013-09-05,51977000.0,2014-09-04,False,2,10-Q,FY2013 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2013-08-04,2013-11-02,2013Q3,95224000.0,2013-12-06,95224000.0,2014-12-04,False,2,10-Q,FY2013 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2013-11-03,2014-02-01,2013Q4,90609000.0,2014-03-27,90609000.0,2016-07-21,False,3,derived(10-K),FY2013 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2014-02-02,2014-05-03,2014Q1,92987000.0,2014-06-05,92987000.0,2015-06-04,False,2,10-Q,FY2015 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2014-05-01,2014-08-02,2014Q2,120454000.0,2014-09-04,120454000.0,2016-07-21,False,2,10-Q,FY2015 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2014-08-03,2014-11-01,2014Q3,115540000.0,2014-12-04,115540000.0,2016-07-21,False,2,10-Q,FY2015 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2014-11-02,2015-01-31,2014Q4,79838000.0,2015-03-26,127395000.0,2017-03-28,True,3,derived(10-K),FY2015 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2015-02-01,2015-05-02,2015Q1,13252000.0,2015-06-04,13252000.0,2016-08-10,False,2,10-Q,FY2015 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2015-05-03,2015-08-01,2015Q2,-773187000.0,2016-07-21,-773187000.0,2016-09-08,False,2,10-Q,FY2015 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2015-08-02,2015-10-31,2015Q3,-59074000.0,2016-07-21,-59074000.0,2016-12-06,False,2,10-Q,FY2015 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2015-11-01,2016-01-30,2015Q4,2270000.0,2016-07-21,73599000.0,2018-03-29,True,3,derived(10-K),FY2016 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2016-01-31,2016-04-30,2016Q1,-29122000.0,2016-08-10,-20116000.0,2017-06-05,True,2,10-Q,FY2017 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2016-05-01,2016-07-30,2016Q2,39506000.0,2016-09-08,50359000.0,2017-08-31,True,2,10-Q,FY2017 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2016-07-31,2016-10-29,2016Q3,82953000.0,2016-12-06,93226000.0,2017-12-04,True,2,10-Q,FY2017 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2016-10-30,2017-01-28,2016Q4,6657000.0,2017-03-28,6938000.0,2019-03-28,True,3,derived(10-K),FY2017 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2017-01-29,2017-04-29,2017Q1,98888000.0,2017-06-05,101425000.0,2018-06-05,True,2,10-Q,FY2018 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2017-04-30,2017-07-29,2017Q2,124363000.0,2017-08-31,124363000.0,2018-09-12,False,2,10-Q,FY2018 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2017-07-30,2017-10-28,2017Q3,149896000.0,2017-12-04,149896000.0,2018-12-10,False,2,10-Q,FY2018 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2017-10-29,2018-02-03,2017Q4,56548000.0,2018-03-29,54011000.0,2020-03-23,True,3,derived(10-K),FY2018 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2018-02-04,2018-05-05,2018Q1,125079000.0,2018-06-05,125079000.0,2019-06-06,False,2,10-Q,FY2019 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2018-05-06,2018-08-04,2018Q2,-8291000.0,2018-09-12,-8291000.0,2019-09-04,False,2,10-Q,FY2019 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2018-08-05,2018-11-03,2018Q3,-20510000.0,2018-12-10,-20510000.0,2019-12-04,False,2,10-Q,FY2019 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2018-11-04,2019-02-02,2018Q4,-53008000.0,2019-03-28,-53008000.0,2021-03-16,False,3,derived(10-K),FY2019 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2019-02-03,2019-05-04,2019Q1,-21126000.0,2019-06-06,-21126000.0,2020-05-29,False,2,10-Q,FY2020 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2019-05-05,2019-08-03,2019Q2,-46228000.0,2019-09-04,-46228000.0,2020-08-28,False,2,10-Q,FY2020 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2019-08-04,2019-11-02,2019Q3,-61509000.0,2019-12-04,-61509000.0,2020-12-04,False,2,10-Q,FY2020 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2019-11-03,2020-02-01,2019Q4,-114495000.0,2020-03-23,-114495000.0,2022-03-10,False,3,derived(10-K),FY2020 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2020-02-02,2020-05-02,2020Q1,-95996000.0,2020-05-29,-95996000.0,2021-06-09,False,2,10-Q,FY2021 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2020-05-03,2020-08-01,2020Q2,-151267000.0,2020-08-28,-151267000.0,2021-08-27,False,2,10-Q,FY2021 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2020-08-02,2020-10-31,2020Q3,-9390000.0,2020-12-04,-9390000.0,2021-12-03,False,2,10-Q,FY2021 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2020-11-01,2021-01-30,2020Q4,-1736000.0,2021-03-16,-1747000.0,2023-03-09,True,3,derived(10-K),FY2021 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2021-01-31,2021-05-01,2021Q1,-82311000.0,2021-06-09,-82300000.0,2022-05-27,True,2,10-Q,FY2022 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2021-05-02,2021-07-31,2021Q2,-266668000.0,2021-08-27,-266700000.0,2022-08-26,True,2,10-Q,FY2022 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2021-08-01,2021-10-30,2021Q3,-33341000.0,2021-12-03,-33400000.0,2022-12-02,True,2,10-Q,FY2022 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2021-10-31,2022-01-29,2021Q4,34652000.0,2022-03-10,34700000.0,2024-03-13,True,3,derived(10-K),FY2022 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2022-01-30,2022-04-30,2022Q1,69800000.0,2022-05-27,69800000.0,2023-05-26,False,2,10-Q,FY2023 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2022-05-01,2022-07-30,2022Q2,39100000.0,2022-08-26,39100000.0,2023-08-25,False,2,10-Q,FY2023 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2022-07-31,2022-10-29,2022Q3,105800000.0,2022-12-02,105800000.0,2023-12-01,False,2,10-Q,FY2023 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2022-10-30,2023-01-28,2022Q4,23300000.0,2023-03-09,23300000.0,2025-03-12,False,3,derived(10-K),FY2023 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2023-01-29,2023-04-29,2023Q1,-182400000.0,2023-05-26,-182400000.0,2024-05-31,False,2,10-Q,FY2024 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2023-04-30,2023-07-29,2023Q2,-205700000.0,2023-08-25,-205700000.0,2024-08-30,False,2,10-Q,FY2024 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2023-07-30,2023-10-28,2023Q3,-146300000.0,2023-12-01,-146300000.0,2024-12-04,False,2,10-Q,FY2024 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2023-10-29,2024-02-03,2023Q4,-33300000.0,2024-03-13,-33300000.0,2026-03-11,False,3,derived(10-K),FY2024 Q4(derived),True
MRVL,operating_income,OperatingIncomeLoss,2024-02-04,2024-05-04,2024Q1,-152300000.0,2024-05-31,-152300000.0,2025-05-30,False,2,10-Q,FY2025 Q1,False
MRVL,operating_income,OperatingIncomeLoss,2024-05-05,2024-08-03,2024Q2,-100400000.0,2024-08-30,-100400000.0,2025-08-29,False,2,10-Q,FY2025 Q2,False
MRVL,operating_income,OperatingIncomeLoss,2024-08-04,2024-11-02,2024Q3,-702800000.0,2024-12-04,-702800000.0,2025-12-03,False,2,10-Q,FY2025 Q3,False
MRVL,operating_income,OperatingIncomeLoss,2024-11-03,2025-02-01,2024Q4,235200000.0,2025-03-12,235200000.0,2026-03-11,False,2,derived(10-K),FY2025 Q4(derived),True
